h3_index,hour,demand,lag_1,predicted_demand
883cf2c659fffff,8,2,3.0,3.418734485584541
883cf2c659fffff,9,1,2.0,1.9829284584696945
883cf2c659fffff,11,3,1.0,1.8432641783426655
883cf2c659fffff,12,3,3.0,3.66002592159274
883cf2c659fffff,13,3,3.0,2.837385066937705
883cf2c659fffff,15,1,3.0,3.2727864769650465
883cf2c659fffff,16,1,1.0,1.4481188156959135
883cf2c659fffff,17,4,1.0,1.5588887133550895
883cf2c659fffff,18,3,4.0,2.8089884390415976
883cf2c659fffff,19,2,3.0,4.001401025862515
883cf2c659fffff,20,4,2.0,2.092369958426831
883cf2c659fffff,21,3,4.0,3.505188734076357
883cf2c659fffff,22,2,3.0,2.430439659811444
883cf2c659fffff,23,1,2.0,2.8099842398801376
883cf2c65bfffff,1,2,1.0,2.016343321639584
883cf2c65bfffff,2,4,2.0,2.587526803648856
883cf2c65bfffff,3,2,4.0,3.746442361666709
883cf2c65bfffff,4,3,2.0,1.8395001227274532
883cf2c65bfffff,5,2,3.0,3.6767553462286076
883cf2c65bfffff,6,1,2.0,1.8390137418519552
883cf2c65bfffff,7,1,1.0,1.5820163008936619
883cf2c65bfffff,8,1,1.0,1.5867511892580282
883cf2c65bfffff,9,2,1.0,2.05258871986251
883cf2c65bfffff,10,1,2.0,2.301854345779299
883cf2c65bfffff,11,2,1.0,1.8432641783426655
883cf2c65bfffff,12,1,2.0,1.9754841942181303
883cf2c65bfffff,13,1,1.0,1.6011936831996763
883cf2c65bfffff,14,1,1.0,1.3230644458245828
883cf2c65bfffff,16,1,1.0,1.4481188156959135
883cf2c65bfffff,18,2,1.0,1.7360804898026472
883cf2c65bfffff,19,5,2.0,2.271181701606943
883cf2c65bfffff,20,2,5.0,3.782006356724409
883cf2c65bfffff,21,2,2.0,2.4207298880569628
883cf2c65bfffff,22,2,2.0,2.696833773006008
883cf2c65bfffff,23,2,2.0,2.8099842398801376
883cf2c65dfffff,1,5,1.0,2.016343321639584
883cf2c65dfffff,2,2,5.0,2.257747210306033
883cf2c65dfffff,3,4,2.0,2.3321357362291413
883cf2c65dfffff,4,4,4.0,3.7803419821700426
883cf2c65dfffff,5,1,4.0,2.5671681575856145
883cf2c65dfffff,6,1,1.0,1.8159445080693075
883cf2c65dfffff,7,5,1.0,1.5820163008936619
883cf2c65dfffff,8,4,5.0,4.444914151454803
883cf2c65dfffff,9,3,4.0,4.061840798149469
883cf2c65dfffff,10,1,3.0,2.08589334508064
883cf2c65dfffff,11,4,1.0,1.8432641783426655
883cf2c65dfffff,12,4,4.0,3.7900188239088886
883cf2c65dfffff,13,2,4.0,3.177365443900521
883cf2c65dfffff,14,3,2.0,2.5026994130701614
883cf2c65dfffff,15,7,3.0,3.2727864769650465
883cf2c65dfffff,17,1,7.0,6.008252952152813
883cf2c65dfffff,18,2,1.0,1.7360804898026472
883cf2c65dfffff,19,4,2.0,2.271181701606943
883cf2c65dfffff,20,6,4.0,4.0920772349090075
883cf2c65dfffff,21,6,6.0,4.211698932661345
883cf2c65dfffff,23,3,6.0,3.0974722222222226
883cf2c661fffff,1,3,2.0,2.711581784228843
883cf2c661fffff,2,6,3.0,3.137495470265734
883cf2c661fffff,3,3,6.0,3.6159426809001114
883cf2c661fffff,4,1,3.0,2.953727740020185
883cf2c661fffff,5,2,1.0,1.8333699196700737
883cf2c661fffff,6,1,2.0,1.8390137418519552
883cf2c661fffff,7,2,1.0,1.5820163008936619
883cf2c661fffff,8,4,2.0,1.7195193050681588
883cf2c661fffff,9,5,4.0,4.061840798149469
883cf2c661fffff,10,5,5.0,3.875461769585014
883cf2c661fffff,11,8,5.0,6.019775847738504
883cf2c661fffff,12,4,8.0,3.7956237925640095
883cf2c661fffff,13,4,4.0,3.177365443900521
883cf2c661fffff,15,2,4.0,3.105882634339343
883cf2c661fffff,16,4,2.0,2.4980290227074256
883cf2c661fffff,17,4,4.0,3.444753985341286
883cf2c661fffff,18,2,4.0,2.8089884390415976
883cf2c661fffff,19,1,2.0,2.271181701606943
883cf2c661fffff,20,2,1.0,1.6904704235561494
883cf2c661fffff,21,5,2.0,2.4207298880569628
883cf2c661fffff,22,7,5.0,5.4743006379585335
883cf2c661fffff,23,3,7.0,3.202218253968254
883cf2c663fffff,1,6,2.0,2.711581784228843
883cf2c663fffff,2,4,6.0,5.15816309937053
883cf2c663fffff,3,9,4.0,3.746442361666709
883cf2c663fffff,4,2,9.0,3.2561101031321624
883cf2c663fffff,5,2,2.0,2.9324598063707255
883cf2c663fffff,6,6,2.0,1.8390137418519552
883cf2c663fffff,7,5,6.0,3.6757156070159183
883cf2c663fffff,8,6,5.0,4.444914151454803
883cf2c663fffff,9,7,6.0,4.659049099800783
883cf2c663fffff,10,10,7.0,5.634566868581709
883cf2c663fffff,11,4,10.0,2.7716666666666665
883cf2c663fffff,12,7,4.0,3.7900188239088886
883cf2c663fffff,13,4,7.0,5.517873422264285
883cf2c663fffff,14,6,4.0,3.166743200726475
883cf2c663fffff,15,7,6.0,6.153156416865613
883cf2c663fffff,16,6,7.0,5.468139948054516
883cf2c663fffff,17,4,6.0,4.2438286645123515
883cf2c663fffff,18,3,4.0,2.8089884390415976
883cf2c663fffff,19,5,3.0,4.001401025862515
883cf2c663fffff,20,2,5.0,3.782006356724409
883cf2c663fffff,21,3,2.0,2.4207298880569628
883cf2c663fffff,22,5,3.0,2.430439659811444
883cf2c663fffff,23,8,5.0,5.395851925851926
883cf2c665fffff,1,1,3.0,3.395641414420886
883cf2c665fffff,3,5,1.0,2.1189142862763415
883cf2c665fffff,6,3,5.0,3.5379837685864857
883cf2c665fffff,8,3,3.0,3.418734485584541
883cf2c665fffff,9,1,3.0,2.643056563503087
883cf2c665fffff,10,1,1.0,1.620282373002724
883cf2c665fffff,11,1,1.0,1.8432641783426655
883cf2c665fffff,12,5,1.0,1.8874760274177234
883cf2c665fffff,13,1,5.0,3.7271640971154367
883cf2c665fffff,14,1,1.0,1.3230644458245828
883cf2c665fffff,15,2,1.0,1.814417963845606
883cf2c665fffff,16,2,2.0,2.4980290227074256
883cf2c665fffff,17,3,2.0,2.102539135797746
883cf2c665fffff,18,5,3.0,3.1996808067916374
883cf2c665fffff,19,1,5.0,2.960711976324554
883cf2c665fffff,20,3,1.0,1.6904704235561494
883cf2c665fffff,22,2,3.0,2.430439659811444
883cf2c665fffff,23,2,2.0,2.8099842398801376
883cf2c667fffff,1,2,2.0,2.711581784228843
883cf2c667fffff,2,3,2.0,2.587526803648856
883cf2c667fffff,3,4,3.0,3.1029635559425897
883cf2c667fffff,4,8,4.0,3.7803419821700426
883cf2c667fffff,5,4,8.0,3.55197616732253
883cf2c667fffff,6,5,4.0,3.9566167262957244
883cf2c667fffff,7,2,5.0,3.5133543751041514
883cf2c667fffff,8,3,2.0,1.7195193050681588
883cf2c667fffff,9,5,3.0,2.643056563503087
883cf2c667fffff,10,3,5.0,3.875461769585014
883cf2c667fffff,11,3,3.0,2.6305722336407706
883cf2c667fffff,12,5,3.0,3.66002592159274
883cf2c667fffff,13,3,5.0,3.7271640971154367
883cf2c667fffff,14,1,3.0,2.551157505163856
883cf2c667fffff,15,4,1.0,1.814417963845606
883cf2c667fffff,16,3,4.0,3.2881595227559357
883cf2c667fffff,17,7,3.0,2.487091532684977
883cf2c667fffff,18,3,7.0,4.920347191247054
883cf2c667fffff,19,8,3.0,4.001401025862515
883cf2c667fffff,20,3,8.0,3.724628446821994
883cf2c667fffff,21,3,3.0,2.035487005305199
883cf2c667fffff,22,1,3.0,2.430439659811444
883cf2c667fffff,23,4,1.0,1.6904641836616734
883cf2c669fffff,1,6,5.0,4.212492063492063
883cf2c669fffff,2,4,6.0,5.15816309937053
883cf2c669fffff,3,7,4.0,3.746442361666709
883cf2c669fffff,4,7,7.0,5.487842695531162
883cf2c669fffff,5,3,7.0,3.278791558072131
883cf2c669fffff,6,10,3.0,2.8355322750364125
883cf2c669fffff,7,3,10.0,2.7895
883cf2c669fffff,8,3,3.0,3.418734485584541
883cf2c669fffff,9,2,3.0,2.643056563503087
883cf2c669fffff,10,3,2.0,2.301854345779299
883cf2c669fffff,11,4,3.0,2.6305722336407706
883cf2c669fffff,12,6,4.0,3.7900188239088886
883cf2c669fffff,13,4,6.0,5.999833296213865
883cf2c669fffff,14,3,4.0,3.166743200726475
883cf2c669fffff,15,2,3.0,3.2727864769650465
883cf2c669fffff,16,6,2.0,2.4980290227074256
883cf2c669fffff,17,3,6.0,4.2438286645123515
883cf2c669fffff,18,3,3.0,3.1996808067916374
883cf2c669fffff,19,3,3.0,4.001401025862515
883cf2c669fffff,20,5,3.0,3.0922734711491295
883cf2c669fffff,21,3,5.0,4.524123148850412
883cf2c669fffff,22,2,3.0,2.430439659811444
883cf2c669fffff,23,3,2.0,2.8099842398801376
883cf2c66bfffff,1,4,7.0,4.0667933302507615
883cf2c66bfffff,2,3,4.0,3.8992713050451435
883cf2c66bfffff,3,5,3.0,3.1029635559425897
883cf2c66bfffff,4,4,5.0,2.261320867857633
883cf2c66bfffff,5,5,4.0,2.5671681575856145
883cf2c66bfffff,6,4,5.0,3.5379837685864857
883cf2c66bfffff,7,6,4.0,4.47258014359738
883cf2c66bfffff,8,5,6.0,4.305234411565041
883cf2c66bfffff,9,4,5.0,4.805428317198619
883cf2c66bfffff,10,5,4.0,4.132272728336836
883cf2c66bfffff,11,7,5.0,6.019775847738504
883cf2c66bfffff,12,6,7.0,4.211950871041089
883cf2c66bfffff,13,10,6.0,5.999833296213865
883cf2c66bfffff,14,2,10.0,2.927166666666667
883cf2c66bfffff,15,4,2.0,2.363969144396636
883cf2c66bfffff,16,8,4.0,3.2881595227559357
883cf2c66bfffff,17,4,8.0,4.262220484883693
883cf2c66bfffff,18,1,4.0,2.8089884390415976
883cf2c66bfffff,19,10,1.0,1.7264651787415692
883cf2c66bfffff,20,4,10.0,3.105301587301588
883cf2c66bfffff,21,4,4.0,3.505188734076357
883cf2c66bfffff,22,2,4.0,3.234542041553192
883cf2c66bfffff,23,5,2.0,2.8099842398801376
883cf2c66dfffff,1,3,3.0,3.395641414420886
883cf2c66dfffff,2,2,3.0,3.137495470265734
883cf2c66dfffff,3,1,2.0,2.3321357362291413
883cf2c66dfffff,4,3,1.0,1.8921783467513174
883cf2c66dfffff,5,3,3.0,3.6767553462286076
883cf2c66dfffff,6,4,3.0,2.8355322750364125
883cf2c66dfffff,7,3,4.0,4.47258014359738
883cf2c66dfffff,8,2,3.0,3.418734485584541
883cf2c66dfffff,9,3,2.0,1.9829284584696945
883cf2c66dfffff,10,2,3.0,2.08589334508064
883cf2c66dfffff,11,2,2.0,1.7768378576427262
883cf2c66dfffff,12,2,2.0,1.9754841942181303
883cf2c66dfffff,13,1,2.0,2.88013231257894
883cf2c66dfffff,14,1,1.0,1.3230644458245828
883cf2c66dfffff,15,5,1.0,1.814417963845606
883cf2c66dfffff,16,2,5.0,4.078789831036609
883cf2c66dfffff,17,1,2.0,2.102539135797746
883cf2c66dfffff,18,2,1.0,1.7360804898026472
883cf2c66dfffff,19,2,2.0,2.271181701606943
883cf2c66dfffff,20,3,2.0,2.092369958426831
883cf2c66dfffff,21,1,3.0,2.035487005305199
883cf2c66dfffff,22,2,1.0,1.6392652193104187
883cf2c66dfffff,23,5,2.0,2.8099842398801376
883cf2c6c1fffff,5,1,1.0,1.8333699196700737
883cf2c6c1fffff,11,2,1.0,1.8432641783426655
883cf2c6c5fffff,6,1,1.0,1.8159445080693075
883cf2c6c5fffff,7,1,1.0,1.5820163008936619
883cf2c6c5fffff,9,1,1.0,2.05258871986251
883cf2c6c5fffff,10,1,1.0,1.620282373002724
883cf2c6c5fffff,12,1,1.0,1.8874760274177234
883cf2c6c9fffff,13,2,1.0,1.6011936831996763
883cf2c6c9fffff,17,1,2.0,2.102539135797746
883cf2c6cdfffff,5,1,1.0,1.8333699196700737
883cf2c6cdfffff,7,1,1.0,1.5820163008936619
883cf2c6cdfffff,15,1,1.0,1.814417963845606
883cf2c6e5fffff,11,1,1.0,1.8432641783426655
883cf2c6e5fffff,13,1,1.0,1.6011936831996763
883cf2c6e5fffff,15,1,1.0,1.814417963845606
883cf2c6e5fffff,20,1,1.0,1.6904704235561494
883cf2c6e5fffff,22,1,1.0,1.6392652193104187
883cf2c6e9fffff,7,1,1.0,1.5820163008936619
883cf2c6e9fffff,14,1,1.0,1.3230644458245828
883cf2c6e9fffff,21,1,1.0,1.786375408336386
883cf2c6ebfffff,8,1,1.0,1.5867511892580282
883cf2c6ebfffff,10,1,1.0,1.620282373002724
883cf2c6ebfffff,12,1,1.0,1.8874760274177234
883cf2c6ebfffff,18,1,1.0,1.7360804898026472
883cf2c6edfffff,6,2,2.0,1.8390137418519552
883cf2c6edfffff,8,1,2.0,1.7195193050681588
883cf2c6edfffff,14,1,1.0,1.3230644458245828
883cf2c6edfffff,15,2,1.0,1.814417963845606
883cf2c6edfffff,16,1,2.0,2.4980290227074256
883cf2c6edfffff,18,1,1.0,1.7360804898026472
883cf2c6edfffff,21,1,1.0,1.786375408336386
883cf2c6edfffff,22,3,1.0,1.6392652193104187
883cf2c6edfffff,23,1,3.0,2.335180769851905
883cf2c701fffff,12,1,1.0,1.8874760274177234
883cf2c701fffff,16,1,1.0,1.4481188156959135
883cf2c701fffff,20,2,1.0,1.6904704235561494
883cf2c703fffff,10,1,1.0,1.620282373002724
883cf2c703fffff,14,1,1.0,1.3230644458245828
883cf2c70bfffff,21,1,1.0,1.786375408336386
883cf2c70dfffff,8,1,1.0,1.5867511892580282
883cf2c70dfffff,11,1,1.0,1.8432641783426655
883cf2c711fffff,4,1,1.0,1.8921783467513174
883cf2c711fffff,6,1,1.0,1.8159445080693075
883cf2c711fffff,10,1,1.0,1.620282373002724
883cf2c711fffff,18,1,1.0,1.7360804898026472
883cf2c713fffff,6,1,1.0,1.8159445080693075
883cf2c713fffff,8,1,1.0,1.5867511892580282
883cf2c713fffff,14,1,1.0,1.3230644458245828
883cf2c713fffff,15,1,1.0,1.814417963845606
883cf2c713fffff,16,1,1.0,1.4481188156959135
883cf2c713fffff,23,2,1.0,1.6904641836616734
883cf2c715fffff,11,2,1.0,1.8432641783426655
883cf2c717fffff,16,1,1.0,1.4481188156959135
883cf2c717fffff,17,1,1.0,1.5588887133550895
883cf2c719fffff,3,2,4.0,3.746442361666709
883cf2c719fffff,6,1,2.0,1.8390137418519552
883cf2c719fffff,7,1,1.0,1.5820163008936619
883cf2c719fffff,14,1,1.0,1.3230644458245828
883cf2c719fffff,17,1,1.0,1.5588887133550895
883cf2c719fffff,19,1,1.0,1.7264651787415692
883cf2c719fffff,21,1,1.0,1.786375408336386
883cf2c719fffff,23,1,1.0,1.6904641836616734
883cf2c71bfffff,1,1,1.0,2.016343321639584
883cf2c71bfffff,3,2,1.0,2.1189142862763415
883cf2c71bfffff,4,1,2.0,1.8395001227274532
883cf2c71bfffff,5,1,1.0,1.8333699196700737
883cf2c71bfffff,6,1,1.0,1.8159445080693075
883cf2c71bfffff,8,1,1.0,1.5867511892580282
883cf2c71bfffff,12,2,1.0,1.8874760274177234
883cf2c71bfffff,19,1,2.0,2.271181701606943
883cf2c71bfffff,21,3,1.0,1.786375408336386
883cf2c71bfffff,23,1,3.0,2.335180769851905
883cf2c71dfffff,6,1,1.0,1.8159445080693075
883cf2c71dfffff,9,1,1.0,2.05258871986251
883cf2c71dfffff,10,1,1.0,1.620282373002724
883cf2c71dfffff,12,1,1.0,1.8874760274177234
883cf2c71dfffff,14,1,1.0,1.3230644458245828
883cf2c71dfffff,15,1,1.0,1.814417963845606
883cf2c71dfffff,22,1,1.0,1.6392652193104187
883cf2c741fffff,21,1,2.0,2.4207298880569628
883cf2c741fffff,23,1,1.0,1.6904641836616734
883cf2c743fffff,8,1,1.0,1.5867511892580282
883cf2c743fffff,17,1,1.0,1.5588887133550895
883cf2c743fffff,20,1,1.0,1.6904704235561494
883cf2c747fffff,21,1,1.0,1.786375408336386
883cf2c74bfffff,19,1,1.0,1.7264651787415692
883cf2c751fffff,1,2,1.0,2.016343321639584
883cf2c751fffff,2,1,2.0,2.587526803648856
883cf2c751fffff,4,3,1.0,1.8921783467513174
883cf2c751fffff,6,2,3.0,2.8355322750364125
883cf2c751fffff,8,2,2.0,1.7195193050681588
883cf2c751fffff,9,1,2.0,1.9829284584696945
883cf2c751fffff,10,3,1.0,1.620282373002724
883cf2c751fffff,11,1,3.0,2.6305722336407706
883cf2c751fffff,12,1,1.0,1.8874760274177234
883cf2c751fffff,13,1,1.0,1.6011936831996763
883cf2c751fffff,15,1,1.0,1.814417963845606
883cf2c751fffff,17,1,1.0,1.5588887133550895
883cf2c751fffff,19,1,1.0,1.7264651787415692
883cf2c751fffff,22,1,1.0,1.6392652193104187
883cf2c751fffff,23,1,1.0,1.6904641836616734
883cf2c753fffff,3,2,1.0,2.1189142862763415
883cf2c753fffff,4,1,2.0,1.8395001227274532
883cf2c753fffff,5,2,1.0,1.8333699196700737
883cf2c753fffff,6,2,2.0,1.8390137418519552
883cf2c753fffff,8,2,2.0,1.7195193050681588
883cf2c753fffff,9,1,2.0,1.9829284584696945
883cf2c753fffff,14,1,1.0,1.3230644458245828
883cf2c753fffff,15,1,1.0,1.814417963845606
883cf2c753fffff,17,1,1.0,1.5588887133550895
883cf2c753fffff,18,1,1.0,1.7360804898026472
883cf2c753fffff,19,1,1.0,1.7264651787415692
883cf2c753fffff,21,2,1.0,1.786375408336386
883cf2c753fffff,22,1,2.0,2.696833773006008
883cf2c755fffff,16,1,1.0,1.4481188156959135
883cf2c755fffff,22,1,1.0,1.6392652193104187
883cf2c755fffff,23,1,1.0,1.6904641836616734
883cf2c757fffff,2,1,1.0,2.0542198499133915
883cf2c757fffff,3,2,1.0,2.1189142862763415
883cf2c757fffff,6,1,2.0,1.8390137418519552
883cf2c757fffff,8,1,1.0,1.5867511892580282
883cf2c757fffff,9,1,1.0,2.05258871986251
883cf2c757fffff,10,2,1.0,1.620282373002724
883cf2c757fffff,12,3,2.0,1.9754841942181303
883cf2c757fffff,15,1,3.0,3.2727864769650465
883cf2c757fffff,17,1,1.0,1.5588887133550895
883cf2c757fffff,19,1,1.0,1.7264651787415692
883cf2c757fffff,20,1,1.0,1.6904704235561494
883cf2c757fffff,21,1,1.0,1.786375408336386
883cf2c757fffff,23,1,1.0,1.6904641836616734
883cf2c759fffff,1,3,1.0,2.016343321639584
883cf2c759fffff,2,1,3.0,3.137495470265734
883cf2c759fffff,3,1,1.0,2.1189142862763415
883cf2c759fffff,4,1,1.0,1.8921783467513174
883cf2c759fffff,6,3,1.0,1.8159445080693075
883cf2c759fffff,7,1,3.0,2.973869987150306
883cf2c759fffff,10,1,1.0,1.620282373002724
883cf2c759fffff,11,1,1.0,1.8432641783426655
883cf2c759fffff,12,1,1.0,1.8874760274177234
883cf2c759fffff,14,2,1.0,1.3230644458245828
883cf2c759fffff,15,1,2.0,2.363969144396636
883cf2c759fffff,16,4,1.0,1.4481188156959135
883cf2c759fffff,17,2,4.0,3.444753985341286
883cf2c759fffff,18,1,2.0,1.5402494213401914
883cf2c759fffff,19,1,1.0,1.7264651787415692
883cf2c759fffff,20,4,1.0,1.6904704235561494
883cf2c759fffff,21,2,4.0,3.505188734076357
883cf2c759fffff,23,4,2.0,2.8099842398801376
883cf2c75bfffff,1,2,1.0,2.016343321639584
883cf2c75bfffff,2,2,2.0,2.587526803648856
883cf2c75bfffff,3,1,2.0,2.3321357362291413
883cf2c75bfffff,4,3,1.0,1.8921783467513174
883cf2c75bfffff,6,2,3.0,2.8355322750364125
883cf2c75bfffff,8,3,2.0,1.7195193050681588
883cf2c75bfffff,10,3,3.0,2.08589334508064
883cf2c75bfffff,11,1,3.0,2.6305722336407706
883cf2c75bfffff,12,1,1.0,1.8874760274177234
883cf2c75bfffff,13,2,1.0,1.6011936831996763
883cf2c75bfffff,14,5,2.0,2.5026994130701614
883cf2c75bfffff,15,4,5.0,3.0242707163636315
883cf2c75bfffff,16,4,4.0,3.2881595227559357
883cf2c75bfffff,17,5,4.0,3.444753985341286
883cf2c75bfffff,18,1,5.0,3.3627327549436217
883cf2c75bfffff,19,2,1.0,1.7264651787415692
883cf2c75bfffff,20,1,2.0,2.092369958426831
883cf2c75bfffff,21,1,1.0,1.786375408336386
883cf2c75bfffff,22,2,1.0,1.6392652193104187
883cf2c75bfffff,23,4,2.0,2.8099842398801376
883cf2c75dfffff,2,1,1.0,2.0542198499133915
883cf2c75dfffff,4,1,1.0,1.8921783467513174
883cf2c75dfffff,8,1,1.0,1.5867511892580282
883cf2c75dfffff,12,1,1.0,1.8874760274177234
883cf2c75dfffff,13,1,1.0,1.6011936831996763
883cf2c75dfffff,15,1,1.0,1.814417963845606
883cf2c75dfffff,22,1,1.0,1.6392652193104187
883cf2d433fffff,15,1,1.0,1.814417963845606
883cf2d481fffff,3,2,1.0,2.1189142862763415
883cf2d481fffff,7,1,2.0,1.978624782051246
883cf2d481fffff,11,1,1.0,1.8432641783426655
883cf2d481fffff,14,1,1.0,1.3230644458245828
883cf2d481fffff,15,1,1.0,1.814417963845606
883cf2d481fffff,20,1,1.0,1.6904704235561494
883cf2d481fffff,22,2,1.0,1.6392652193104187
883cf2d483fffff,8,1,1.0,1.5867511892580282
883cf2d483fffff,10,2,1.0,1.620282373002724
883cf2d483fffff,11,1,2.0,1.7768378576427262
883cf2d483fffff,12,1,1.0,1.8874760274177234
883cf2d483fffff,20,1,1.0,1.6904704235561494
883cf2d483fffff,23,1,1.0,1.6904641836616734
883cf2d485fffff,8,1,1.0,1.5867511892580282
883cf2d485fffff,15,1,1.0,1.814417963845606
883cf2d485fffff,16,1,1.0,1.4481188156959135
883cf2d485fffff,20,1,1.0,1.6904704235561494
883cf2d485fffff,22,1,1.0,1.6392652193104187
883cf2d487fffff,4,1,1.0,1.8921783467513174
883cf2d487fffff,8,1,1.0,1.5867511892580282
883cf2d487fffff,10,2,1.0,1.620282373002724
883cf2d487fffff,12,3,2.0,1.9754841942181303
883cf2d487fffff,13,1,3.0,2.837385066937705
883cf2d487fffff,14,2,1.0,1.3230644458245828
883cf2d487fffff,16,2,2.0,2.4980290227074256
883cf2d487fffff,17,1,2.0,2.102539135797746
883cf2d487fffff,18,1,1.0,1.7360804898026472
883cf2d487fffff,19,1,1.0,1.7264651787415692
883cf2d487fffff,20,1,1.0,1.6904704235561494
883cf2d487fffff,22,1,1.0,1.6392652193104187
883cf2d48bfffff,12,1,1.0,1.8874760274177234
883cf2d48bfffff,23,1,1.0,1.6904641836616734
883cf2d491fffff,18,1,1.0,1.7360804898026472
883cf2d491fffff,19,1,1.0,1.7264651787415692
883cf2d495fffff,7,1,1.0,1.5820163008936619
883cf2d495fffff,20,1,1.0,1.6904704235561494
883cf2d495fffff,22,1,1.0,1.6392652193104187
883cf2d497fffff,7,1,1.0,1.5820163008936619
883cf2d497fffff,12,1,1.0,1.8874760274177234
883cf2d497fffff,13,1,1.0,1.6011936831996763
883cf2d497fffff,14,2,1.0,1.3230644458245828
883cf2d497fffff,19,1,2.0,2.271181701606943
883cf2d499fffff,14,1,1.0,1.3230644458245828
883cf2d499fffff,16,1,1.0,1.4481188156959135
883cf2d499fffff,22,1,1.0,1.6392652193104187
883cf2d49dfffff,18,1,1.0,1.7360804898026472
883cf2d4a1fffff,1,2,1.0,2.016343321639584
883cf2d4a1fffff,2,1,2.0,2.587526803648856
883cf2d4a1fffff,3,2,1.0,2.1189142862763415
883cf2d4a1fffff,4,2,2.0,1.8395001227274532
883cf2d4a1fffff,5,1,2.0,2.9324598063707255
883cf2d4a1fffff,6,1,1.0,1.8159445080693075
883cf2d4a1fffff,7,1,1.0,1.5820163008936619
883cf2d4a1fffff,8,1,1.0,1.5867511892580282
883cf2d4a1fffff,9,1,1.0,2.05258871986251
883cf2d4a1fffff,10,2,1.0,1.620282373002724
883cf2d4a1fffff,13,2,2.0,2.88013231257894
883cf2d4a1fffff,14,2,2.0,2.5026994130701614
883cf2d4a1fffff,15,1,2.0,2.363969144396636
883cf2d4a1fffff,16,1,1.0,1.4481188156959135
883cf2d4a1fffff,19,2,1.0,1.7264651787415692
883cf2d4a3fffff,1,2,5.0,4.212492063492063
883cf2d4a3fffff,2,1,2.0,2.587526803648856
883cf2d4a3fffff,3,2,1.0,2.1189142862763415
883cf2d4a3fffff,4,1,2.0,1.8395001227274532
883cf2d4a3fffff,5,4,1.0,1.8333699196700737
883cf2d4a3fffff,6,3,4.0,3.9566167262957244
883cf2d4a3fffff,7,3,3.0,2.973869987150306
883cf2d4a3fffff,8,2,3.0,3.418734485584541
