h3_index,hour,demand,lag_1,predicted_demand
883cf2d4a3fffff,9,2,2.0,1.9829284584696945
883cf2d4a3fffff,10,1,2.0,2.301854345779299
883cf2d4a3fffff,11,1,1.0,1.8432641783426655
883cf2d4a3fffff,12,2,1.0,1.8874760274177234
883cf2d4a3fffff,14,1,2.0,2.5026994130701614
883cf2d4a3fffff,15,2,1.0,1.814417963845606
883cf2d4a3fffff,17,1,2.0,2.102539135797746
883cf2d4a3fffff,18,2,1.0,1.7360804898026472
883cf2d4a3fffff,19,5,2.0,2.271181701606943
883cf2d4a3fffff,20,3,5.0,3.782006356724409
883cf2d4a3fffff,21,1,3.0,2.035487005305199
883cf2d4a3fffff,22,1,1.0,1.6392652193104187
883cf2d4a3fffff,23,3,1.0,1.6904641836616734
883cf2d4a5fffff,2,2,3.0,3.137495470265734
883cf2d4a5fffff,4,2,2.0,1.8395001227274532
883cf2d4a5fffff,5,3,2.0,2.9324598063707255
883cf2d4a5fffff,6,2,3.0,2.8355322750364125
883cf2d4a5fffff,7,2,2.0,1.978624782051246
883cf2d4a5fffff,9,2,2.0,1.9829284584696945
883cf2d4a5fffff,10,3,2.0,2.301854345779299
883cf2d4a5fffff,11,2,3.0,2.6305722336407706
883cf2d4a5fffff,13,6,2.0,2.88013231257894
883cf2d4a5fffff,16,2,6.0,4.504909202982594
883cf2d4a5fffff,19,2,2.0,2.271181701606943
883cf2d4a5fffff,20,2,2.0,2.092369958426831
883cf2d4a5fffff,21,1,2.0,2.4207298880569628
883cf2d4a5fffff,22,2,1.0,1.6392652193104187
883cf2d4a7fffff,1,1,2.0,2.711581784228843
883cf2d4a7fffff,2,5,1.0,2.0542198499133915
883cf2d4a7fffff,3,3,5.0,2.7541495302083523
883cf2d4a7fffff,4,1,3.0,2.953727740020185
883cf2d4a7fffff,5,3,1.0,1.8333699196700737
883cf2d4a7fffff,6,1,3.0,2.8355322750364125
883cf2d4a7fffff,7,3,1.0,1.5820163008936619
883cf2d4a7fffff,8,4,3.0,3.418734485584541
883cf2d4a7fffff,9,4,4.0,4.061840798149469
883cf2d4a7fffff,11,3,4.0,3.2694865322185875
883cf2d4a7fffff,12,2,3.0,3.66002592159274
883cf2d4a7fffff,13,4,2.0,2.88013231257894
883cf2d4a7fffff,14,2,4.0,3.166743200726475
883cf2d4a7fffff,15,4,2.0,2.363969144396636
883cf2d4a7fffff,16,1,4.0,3.2881595227559357
883cf2d4a7fffff,17,1,1.0,1.5588887133550895
883cf2d4a7fffff,18,1,1.0,1.7360804898026472
883cf2d4a7fffff,19,1,1.0,1.7264651787415692
883cf2d4a7fffff,20,3,1.0,1.6904704235561494
883cf2d4a7fffff,21,3,3.0,2.035487005305199
883cf2d4a7fffff,22,2,3.0,2.430439659811444
883cf2d4a7fffff,23,2,2.0,2.8099842398801376
883cf2d4a9fffff,5,1,2.0,2.9324598063707255
883cf2d4a9fffff,7,1,1.0,1.5820163008936619
883cf2d4a9fffff,8,1,1.0,1.5867511892580282
883cf2d4a9fffff,9,2,1.0,2.05258871986251
883cf2d4a9fffff,10,1,2.0,2.301854345779299
883cf2d4a9fffff,14,1,1.0,1.3230644458245828
883cf2d4a9fffff,17,1,1.0,1.5588887133550895
883cf2d4a9fffff,21,1,1.0,1.786375408336386
883cf2d4abfffff,1,3,1.0,2.016343321639584
883cf2d4abfffff,3,1,3.0,3.1029635559425897
883cf2d4abfffff,4,1,1.0,1.8921783467513174
883cf2d4abfffff,5,2,1.0,1.8333699196700737
883cf2d4abfffff,6,1,2.0,1.8390137418519552
883cf2d4abfffff,8,2,1.0,1.5867511892580282
883cf2d4abfffff,9,2,2.0,1.9829284584696945
883cf2d4abfffff,10,1,2.0,2.301854345779299
883cf2d4abfffff,11,2,1.0,1.8432641783426655
883cf2d4abfffff,14,1,2.0,2.5026994130701614
883cf2d4abfffff,15,1,1.0,1.814417963845606
883cf2d4abfffff,17,2,1.0,1.5588887133550895
883cf2d4abfffff,19,1,2.0,2.271181701606943
883cf2d4abfffff,20,2,1.0,1.6904704235561494
883cf2d4abfffff,21,1,2.0,2.4207298880569628
883cf2d4abfffff,23,2,1.0,1.6904641836616734
883cf2d4adfffff,5,1,1.0,1.8333699196700737
883cf2d4adfffff,7,1,1.0,1.5820163008936619
883cf2d4adfffff,8,3,1.0,1.5867511892580282
883cf2d4adfffff,9,1,3.0,2.643056563503087
883cf2d4adfffff,10,1,1.0,1.620282373002724
883cf2d4adfffff,12,1,1.0,1.8874760274177234
883cf2d4adfffff,16,1,1.0,1.4481188156959135
883cf2d4adfffff,17,1,1.0,1.5588887133550895
883cf2d4adfffff,20,1,1.0,1.6904704235561494
883cf2d4adfffff,23,2,1.0,1.6904641836616734
883cf2d4b1fffff,2,3,2.0,2.587526803648856
883cf2d4b1fffff,3,4,3.0,3.1029635559425897
883cf2d4b1fffff,5,3,4.0,2.5671681575856145
883cf2d4b1fffff,6,2,3.0,2.8355322750364125
883cf2d4b1fffff,7,1,2.0,1.978624782051246
883cf2d4b1fffff,8,2,1.0,1.5867511892580282
883cf2d4b1fffff,10,2,2.0,2.301854345779299
883cf2d4b1fffff,11,1,2.0,1.7768378576427262
883cf2d4b1fffff,12,2,1.0,1.8874760274177234
883cf2d4b1fffff,13,2,2.0,2.88013231257894
883cf2d4b1fffff,14,4,2.0,2.5026994130701614
883cf2d4b1fffff,15,2,4.0,3.105882634339343
883cf2d4b1fffff,17,5,2.0,2.102539135797746
883cf2d4b1fffff,19,1,5.0,2.960711976324554
883cf2d4b1fffff,20,2,1.0,1.6904704235561494
883cf2d4b1fffff,21,2,2.0,2.4207298880569628
883cf2d4b1fffff,22,3,2.0,2.696833773006008
883cf2d4b3fffff,1,3,2.0,2.711581784228843
883cf2d4b3fffff,2,3,3.0,3.137495470265734
883cf2d4b3fffff,3,2,3.0,3.1029635559425897
883cf2d4b3fffff,4,2,2.0,1.8395001227274532
883cf2d4b3fffff,5,2,2.0,2.9324598063707255
883cf2d4b3fffff,6,2,2.0,1.8390137418519552
883cf2d4b3fffff,8,3,2.0,1.7195193050681588
883cf2d4b3fffff,10,1,3.0,2.08589334508064
883cf2d4b3fffff,11,1,1.0,1.8432641783426655
883cf2d4b3fffff,12,1,1.0,1.8874760274177234
883cf2d4b3fffff,15,2,1.0,1.814417963845606
883cf2d4b3fffff,17,1,2.0,2.102539135797746
883cf2d4b3fffff,18,4,1.0,1.7360804898026472
883cf2d4b3fffff,19,1,4.0,2.791921121105076
883cf2d4b3fffff,20,3,1.0,1.6904704235561494
883cf2d4b3fffff,21,2,3.0,2.035487005305199
883cf2d4b5fffff,1,2,4.0,4.050629364426424
883cf2d4b5fffff,2,4,2.0,2.587526803648856
883cf2d4b5fffff,3,1,4.0,3.746442361666709
883cf2d4b5fffff,4,4,1.0,1.8921783467513174
883cf2d4b5fffff,5,2,4.0,2.5671681575856145
883cf2d4b5fffff,6,1,2.0,1.8390137418519552
883cf2d4b5fffff,7,3,1.0,1.5820163008936619
883cf2d4b5fffff,9,6,3.0,2.643056563503087
883cf2d4b5fffff,10,1,6.0,3.955931436762067
883cf2d4b5fffff,11,2,1.0,1.8432641783426655
883cf2d4b5fffff,13,2,2.0,2.88013231257894
883cf2d4b5fffff,14,5,2.0,2.5026994130701614
883cf2d4b5fffff,15,1,5.0,3.0242707163636315
883cf2d4b5fffff,16,1,1.0,1.4481188156959135
883cf2d4b5fffff,17,2,1.0,1.5588887133550895
883cf2d4b5fffff,18,3,2.0,1.5402494213401914
883cf2d4b5fffff,19,3,3.0,4.001401025862515
883cf2d4b5fffff,20,2,3.0,3.0922734711491295
883cf2d4b5fffff,21,2,2.0,2.4207298880569628
883cf2d4b5fffff,22,2,2.0,2.696833773006008
883cf2d4b5fffff,23,3,2.0,2.8099842398801376
883cf2d4b7fffff,1,3,2.0,2.711581784228843
883cf2d4b7fffff,2,4,3.0,3.137495470265734
883cf2d4b7fffff,3,2,4.0,3.746442361666709
883cf2d4b7fffff,4,2,2.0,1.8395001227274532
883cf2d4b7fffff,5,8,2.0,2.9324598063707255
883cf2d4b7fffff,6,3,8.0,3.6623463230920668
883cf2d4b7fffff,7,2,3.0,2.973869987150306
883cf2d4b7fffff,9,1,2.0,1.9829284584696945
883cf2d4b7fffff,10,4,1.0,1.620282373002724
883cf2d4b7fffff,11,2,4.0,3.2694865322185875
883cf2d4b7fffff,12,2,2.0,1.9754841942181303
883cf2d4b7fffff,13,5,2.0,2.88013231257894
883cf2d4b7fffff,14,2,5.0,3.0496925424231396
883cf2d4b7fffff,15,1,2.0,2.363969144396636
883cf2d4b7fffff,16,3,1.0,1.4481188156959135
883cf2d4b7fffff,17,2,3.0,2.487091532684977
883cf2d4b7fffff,18,1,2.0,1.5402494213401914
883cf2d4b7fffff,19,3,1.0,1.7264651787415692
883cf2d4b7fffff,20,5,3.0,3.0922734711491295
883cf2d4b7fffff,21,4,5.0,4.524123148850412
883cf2d4b7fffff,22,1,4.0,3.234542041553192
883cf2d4b7fffff,23,2,1.0,1.6904641836616734
883cf2d4b9fffff,7,1,2.0,1.978624782051246
883cf2d4b9fffff,11,3,1.0,1.8432641783426655
883cf2d4b9fffff,14,1,3.0,2.551157505163856
883cf2d4b9fffff,16,1,1.0,1.4481188156959135
883cf2d4b9fffff,17,1,1.0,1.5588887133550895
883cf2d4b9fffff,18,2,1.0,1.7360804898026472
883cf2d4b9fffff,19,1,2.0,2.271181701606943
883cf2d4b9fffff,20,2,1.0,1.6904704235561494
883cf2d4b9fffff,21,1,2.0,2.4207298880569628
883cf2d4b9fffff,23,1,1.0,1.6904641836616734
883cf2d4bbfffff,2,2,2.0,2.587526803648856
883cf2d4bbfffff,5,1,2.0,2.9324598063707255
883cf2d4bbfffff,6,1,1.0,1.8159445080693075
883cf2d4bbfffff,7,2,1.0,1.5820163008936619
883cf2d4bbfffff,8,1,2.0,1.7195193050681588
883cf2d4bbfffff,9,2,1.0,2.05258871986251
883cf2d4bbfffff,11,2,2.0,1.7768378576427262
883cf2d4bbfffff,12,3,2.0,1.9754841942181303
883cf2d4bbfffff,13,2,3.0,2.837385066937705
883cf2d4bbfffff,15,1,2.0,2.363969144396636
883cf2d4bbfffff,16,1,1.0,1.4481188156959135
883cf2d4bbfffff,17,1,1.0,1.5588887133550895
883cf2d4bbfffff,18,1,1.0,1.7360804898026472
883cf2d4bbfffff,19,2,1.0,1.7264651787415692
883cf2d4bbfffff,20,1,2.0,2.092369958426831
883cf2d4bbfffff,21,1,1.0,1.786375408336386
883cf2d4bbfffff,23,2,1.0,1.6904641836616734
883cf2d4bdfffff,2,1,2.0,2.587526803648856
883cf2d4bdfffff,5,1,1.0,1.8333699196700737
883cf2d4bdfffff,6,3,1.0,1.8159445080693075
883cf2d4bdfffff,9,2,3.0,2.643056563503087
883cf2d4bdfffff,10,3,2.0,2.301854345779299
883cf2d4bdfffff,11,2,3.0,2.6305722336407706
883cf2d4bdfffff,12,2,2.0,1.9754841942181303
883cf2d4bdfffff,15,2,2.0,2.363969144396636
883cf2d4bdfffff,17,3,2.0,2.102539135797746
883cf2d4bdfffff,18,2,3.0,3.1996808067916374
883cf2d4bdfffff,19,1,2.0,2.271181701606943
883cf2d4bdfffff,20,1,1.0,1.6904704235561494
883cf2d4bdfffff,21,1,1.0,1.786375408336386
883cf2d4bdfffff,22,1,1.0,1.6392652193104187
883cf2d4bdfffff,23,1,1.0,1.6904641836616734
883cf2d4e1fffff,23,1,1.0,1.6904641836616734
883cf2d4e3fffff,4,1,1.0,1.8921783467513174
883cf2d4e3fffff,7,1,1.0,1.5820163008936619
883cf2d4e3fffff,11,1,1.0,1.8432641783426655
883cf2d4e3fffff,17,1,1.0,1.5588887133550895
883cf2d4e3fffff,18,1,1.0,1.7360804898026472
883cf2d4e7fffff,3,1,1.0,2.1189142862763415
883cf2d4e7fffff,10,1,1.0,1.620282373002724
883cf2d4e7fffff,12,1,1.0,1.8874760274177234
883cf2d4e7fffff,15,1,1.0,1.814417963845606
883cf2d4e7fffff,21,1,1.0,1.786375408336386
883cf2d4e9fffff,17,1,1.0,1.5588887133550895
883cf2d581fffff,13,1,1.0,1.6011936831996763
883cf2d583fffff,6,1,2.0,1.8390137418519552
883cf2d583fffff,7,1,1.0,1.5820163008936619
883cf2d583fffff,14,1,1.0,1.3230644458245828
883cf2d583fffff,22,1,1.0,1.6392652193104187
883cf2d587fffff,6,1,1.0,1.8159445080693075
883cf2d587fffff,9,1,1.0,2.05258871986251
883cf2d587fffff,12,1,1.0,1.8874760274177234
883cf2d587fffff,23,1,1.0,1.6904641836616734
883cf2d58bfffff,5,1,1.0,1.8333699196700737
883cf2d58bfffff,8,1,1.0,1.5867511892580282
883cf2d58bfffff,12,1,1.0,1.8874760274177234
883cf2d58bfffff,15,1,1.0,1.814417963845606
883cf2d58bfffff,21,1,1.0,1.786375408336386
883cf2d591fffff,1,3,2.0,2.711581784228843
883cf2d591fffff,4,1,3.0,2.953727740020185
883cf2d591fffff,6,2,1.0,1.8159445080693075
883cf2d591fffff,7,2,2.0,1.978624782051246
883cf2d591fffff,8,1,2.0,1.7195193050681588
883cf2d591fffff,9,1,1.0,2.05258871986251
883cf2d591fffff,10,3,1.0,1.620282373002724
883cf2d591fffff,11,1,3.0,2.6305722336407706
883cf2d591fffff,12,4,1.0,1.8874760274177234
883cf2d591fffff,13,2,4.0,3.177365443900521
883cf2d591fffff,14,3,2.0,2.5026994130701614
883cf2d591fffff,15,3,3.0,3.2727864769650465
883cf2d591fffff,16,2,3.0,2.9783856011875995
883cf2d591fffff,17,3,2.0,2.102539135797746
883cf2d591fffff,19,2,3.0,4.001401025862515
883cf2d591fffff,20,3,2.0,2.092369958426831
883cf2d591fffff,21,1,3.0,2.035487005305199
883cf2d591fffff,22,3,1.0,1.6392652193104187
883cf2d591fffff,23,2,3.0,2.335180769851905
883cf2d593fffff,1,5,4.0,4.050629364426424
883cf2d593fffff,2,2,5.0,2.257747210306033
883cf2d593fffff,3,7,2.0,2.3321357362291413
883cf2d593fffff,4,5,7.0,5.487842695531162
883cf2d593fffff,5,3,5.0,2.4967602813852814
883cf2d593fffff,6,1,3.0,2.8355322750364125
883cf2d593fffff,8,2,1.0,1.5867511892580282
883cf2d593fffff,9,3,2.0,1.9829284584696945
883cf2d593fffff,10,2,3.0,2.08589334508064
883cf2d593fffff,11,3,2.0,1.7768378576427262
883cf2d593fffff,12,3,3.0,3.66002592159274
883cf2d593fffff,13,3,3.0,2.837385066937705
883cf2d593fffff,14,6,3.0,2.551157505163856
883cf2d593fffff,15,2,6.0,6.153156416865613
883cf2d593fffff,16,2,2.0,2.4980290227074256
883cf2d593fffff,17,3,2.0,2.102539135797746
883cf2d593fffff,18,3,3.0,3.1996808067916374
883cf2d593fffff,19,4,3.0,4.001401025862515
883cf2d593fffff,20,5,4.0,4.0920772349090075
883cf2d593fffff,21,5,5.0,4.524123148850412
883cf2d593fffff,22,3,5.0,5.4743006379585335
883cf2d593fffff,23,5,3.0,2.335180769851905
883cf2d595fffff,1,2,4.0,4.050629364426424
883cf2d595fffff,2,1,2.0,2.587526803648856
883cf2d595fffff,4,1,1.0,1.8921783467513174
883cf2d595fffff,8,3,1.0,1.5867511892580282
883cf2d595fffff,9,2,3.0,2.643056563503087
883cf2d595fffff,11,2,2.0,1.7768378576427262
883cf2d595fffff,14,1,2.0,2.5026994130701614
883cf2d595fffff,15,3,1.0,1.814417963845606
883cf2d595fffff,17,1,3.0,2.487091532684977
883cf2d595fffff,18,1,1.0,1.7360804898026472
883cf2d595fffff,20,1,1.0,1.6904704235561494
883cf2d595fffff,21,2,1.0,1.786375408336386
883cf2d595fffff,22,4,2.0,2.696833773006008
883cf2d595fffff,23,1,4.0,2.3476156394394168
883cf2d597fffff,1,1,1.0,2.016343321639584
883cf2d597fffff,2,3,1.0,2.0542198499133915
883cf2d597fffff,3,2,3.0,3.1029635559425897
883cf2d597fffff,4,1,2.0,1.8395001227274532
883cf2d597fffff,5,2,1.0,1.8333699196700737
883cf2d597fffff,6,3,2.0,1.8390137418519552
883cf2d597fffff,7,5,3.0,2.973869987150306
883cf2d597fffff,8,1,5.0,4.444914151454803
883cf2d597fffff,9,1,1.0,2.05258871986251
883cf2d597fffff,10,1,1.0,1.620282373002724
883cf2d597fffff,11,3,1.0,1.8432641783426655
883cf2d597fffff,12,1,3.0,3.66002592159274
883cf2d597fffff,13,3,1.0,1.6011936831996763
883cf2d597fffff,14,1,3.0,2.551157505163856
883cf2d597fffff,15,2,1.0,1.814417963845606
883cf2d597fffff,16,3,2.0,2.4980290227074256
883cf2d597fffff,17,1,3.0,2.487091532684977
883cf2d597fffff,18,4,1.0,1.7360804898026472
883cf2d597fffff,19,3,4.0,2.791921121105076
883cf2d597fffff,20,2,3.0,3.0922734711491295
883cf2d597fffff,21,4,2.0,2.4207298880569628
883cf2d597fffff,22,1,4.0,3.234542041553192
883cf2d597fffff,23,2,1.0,1.6904641836616734
883cf2d599fffff,2,3,2.0,2.587526803648856
883cf2d599fffff,3,1,3.0,3.1029635559425897
883cf2d599fffff,5,3,1.0,1.8333699196700737
883cf2d599fffff,6,1,3.0,2.8355322750364125
883cf2d599fffff,7,2,1.0,1.5820163008936619
883cf2d599fffff,9,2,2.0,1.9829284584696945
883cf2d599fffff,10,2,2.0,2.301854345779299
883cf2d599fffff,11,1,2.0,1.7768378576427262
883cf2d599fffff,12,2,1.0,1.8874760274177234
883cf2d599fffff,13,3,2.0,2.88013231257894
883cf2d599fffff,15,2,3.0,3.2727864769650465
883cf2d599fffff,16,2,2.0,2.4980290227074256
883cf2d599fffff,18,1,2.0,1.5402494213401914
883cf2d599fffff,19,1,1.0,1.7264651787415692
883cf2d599fffff,20,1,1.0,1.6904704235561494
883cf2d599fffff,21,4,1.0,1.786375408336386
883cf2d599fffff,22,2,4.0,3.234542041553192
883cf2d599fffff,23,1,2.0,2.8099842398801376
883cf2d59bfffff,1,3,2.0,2.711581784228843
883cf2d59bfffff,2,1,3.0,3.137495470265734
883cf2d59bfffff,3,2,1.0,2.1189142862763415
883cf2d59bfffff,4,3,2.0,1.8395001227274532
883cf2d59bfffff,5,3,3.0,3.6767553462286076
883cf2d59bfffff,6,4,3.0,2.8355322750364125
883cf2d59bfffff,8,3,4.0,2.0235779927309028
883cf2d59bfffff,9,3,3.0,2.643056563503087
883cf2d59bfffff,11,1,3.0,2.6305722336407706
883cf2d59bfffff,12,4,1.0,1.8874760274177234
883cf2d59bfffff,13,3,4.0,3.177365443900521
883cf2d59bfffff,14,3,3.0,2.551157505163856
883cf2d59bfffff,15,7,3.0,3.2727864769650465
883cf2d59bfffff,16,5,7.0,5.468139948054516
883cf2d59bfffff,17,6,5.0,3.2128837471779383
883cf2d59bfffff,18,2,6.0,4.372709763805216
883cf2d59bfffff,19,2,2.0,2.271181701606943
883cf2d59bfffff,20,2,2.0,2.092369958426831
883cf2d59bfffff,21,3,2.0,2.4207298880569628
883cf2d59bfffff,22,1,3.0,2.430439659811444
883cf2d59dfffff,4,1,1.0,1.8921783467513174
883cf2d59dfffff,7,1,1.0,1.5820163008936619
883cf2d59dfffff,8,1,1.0,1.5867511892580282
883cf2d59dfffff,13,2,1.0,1.6011936831996763
883cf2d59dfffff,14,1,2.0,2.5026994130701614
883cf2d59dfffff,17,2,1.0,1.5588887133550895
883cf2d59dfffff,18,1,2.0,1.5402494213401914
883cf2d59dfffff,21,1,1.0,1.786375408336386
883cf2d59dfffff,22,3,1.0,1.6392652193104187
883cf2d59dfffff,23,1,3.0,2.335180769851905
883cf2d5a3fffff,10,1,1.0,1.620282373002724
883cf2d5abfffff,14,1,1.0,1.3230644458245828
883cf2d5abfffff,22,1,1.0,1.6392652193104187
883cf2d5b1fffff,1,2,1.0,2.016343321639584
883cf2d5b1fffff,3,2,2.0,2.3321357362291413
883cf2d5b1fffff,6,2,2.0,1.8390137418519552
883cf2d5b1fffff,8,1,2.0,1.7195193050681588
883cf2d5b1fffff,11,3,1.0,1.8432641783426655
883cf2d5b1fffff,12,1,3.0,3.66002592159274
883cf2d5b1fffff,14,2,1.0,1.3230644458245828
883cf2d5b1fffff,16,1,2.0,2.4980290227074256
883cf2d5b1fffff,18,1,1.0,1.7360804898026472
883cf2d5b1fffff,20,1,1.0,1.6904704235561494
883cf2d5b3fffff,3,2,2.0,2.3321357362291413
883cf2d5b3fffff,4,3,2.0,1.8395001227274532
883cf2d5b3fffff,5,3,3.0,3.6767553462286076
883cf2d5b3fffff,7,1,3.0,2.973869987150306
883cf2d5b3fffff,9,2,1.0,2.05258871986251
883cf2d5b3fffff,10,3,2.0,2.301854345779299
883cf2d5b3fffff,11,1,3.0,2.6305722336407706
883cf2d5b3fffff,12,3,1.0,1.8874760274177234
883cf2d5b3fffff,13,2,3.0,2.837385066937705
883cf2d5b3fffff,14,2,2.0,2.5026994130701614
883cf2d5b3fffff,17,2,2.0,2.102539135797746
883cf2d5b3fffff,18,1,2.0,1.5402494213401914
883cf2d5b3fffff,19,1,1.0,1.7264651787415692
883cf2d5b3fffff,20,3,1.0,1.6904704235561494
883cf2d5b3fffff,21,3,3.0,2.035487005305199
883cf2d5b3fffff,22,2,3.0,2.430439659811444
883cf2d5b5fffff,9,2,1.0,2.05258871986251
883cf2d5b5fffff,10,2,2.0,2.301854345779299
883cf2d5b5fffff,23,2,2.0,2.8099842398801376
883cf2d5b7fffff,6,1,1.0,1.8159445080693075
883cf2d5b7fffff,8,3,1.0,1.5867511892580282
883cf2d5b7fffff,9,1,3.0,2.643056563503087
883cf2d5b7fffff,10,1,1.0,1.620282373002724
883cf2d5b7fffff,11,1,1.0,1.8432641783426655
883cf2d5b7fffff,19,2,1.0,1.7264651787415692
883cf2d5b7fffff,21,1,2.0,2.4207298880569628
883cf2d5b7fffff,22,1,1.0,1.6392652193104187
883cf2d5b9fffff,3,1,1.0,2.1189142862763415
883cf2d5b9fffff,4,2,1.0,1.8921783467513174
883cf2d5b9fffff,5,2,2.0,2.9324598063707255
883cf2d5b9fffff,6,1,2.0,1.8390137418519552
883cf2d5b9fffff,8,1,1.0,1.5867511892580282
883cf2d5b9fffff,10,1,1.0,1.620282373002724
883cf2d5b9fffff,12,2,1.0,1.8874760274177234
883cf2d5b9fffff,13,1,2.0,2.88013231257894
883cf2d5b9fffff,16,1,1.0,1.4481188156959135
883cf2d5b9fffff,17,1,1.0,1.5588887133550895
883cf2d5b9fffff,19,2,1.0,1.7264651787415692
883cf2d5b9fffff,22,1,2.0,2.696833773006008
883cf2d5bbfffff,2,3,1.0,2.0542198499133915
883cf2d5bbfffff,3,2,3.0,3.1029635559425897
883cf2d5bbfffff,4,1,2.0,1.8395001227274532
883cf2d5bbfffff,5,2,1.0,1.8333699196700737
883cf2d5bbfffff,7,1,2.0,1.978624782051246
883cf2d5bbfffff,8,1,1.0,1.5867511892580282
883cf2d5bbfffff,9,4,1.0,2.05258871986251
883cf2d5bbfffff,10,1,4.0,4.132272728336836
883cf2d5bbfffff,11,3,1.0,1.8432641783426655
883cf2d5bbfffff,12,2,3.0,3.66002592159274
883cf2d5bbfffff,13,2,2.0,2.88013231257894
883cf2d5bbfffff,14,2,2.0,2.5026994130701614
883cf2d5bbfffff,15,1,2.0,2.363969144396636
883cf2d5bbfffff,16,1,1.0,1.4481188156959135
883cf2d5bbfffff,18,2,1.0,1.7360804898026472
883cf2d5bbfffff,19,2,2.0,2.271181701606943
883cf2d5bbfffff,20,1,2.0,2.092369958426831
883cf2d5bbfffff,21,1,1.0,1.786375408336386
883cf2d5bbfffff,22,4,1.0,1.6392652193104187
883cf2d5bdfffff,2,1,1.0,2.0542198499133915
883cf2d5bdfffff,4,2,1.0,1.8921783467513174
883cf2d5bdfffff,6,1,2.0,1.8390137418519552
883cf2d5bdfffff,7,1,1.0,1.5820163008936619
883cf2d5bdfffff,14,1,1.0,1.3230644458245828
883cf2d5bdfffff,15,1,1.0,1.814417963845606
883cf2d5bdfffff,16,1,1.0,1.4481188156959135
883cf2d5bdfffff,20,1,1.0,1.6904704235561494
883cf2d5c5fffff,11,1,1.0,1.8432641783426655
883cf2d5d1fffff,13,1,1.0,1.6011936831996763
883cf2d5d1fffff,14,1,1.0,1.3230644458245828
883cf2d5d3fffff,1,1,1.0,2.016343321639584
883cf2d5d3fffff,6,2,1.0,1.8159445080693075
883cf2d5d3fffff,7,1,2.0,1.978624782051246
883cf2d5d3fffff,10,1,1.0,1.620282373002724
883cf2d5d3fffff,11,1,1.0,1.8432641783426655
883cf2d5d3fffff,12,1,1.0,1.8874760274177234
883cf2d5d3fffff,13,1,1.0,1.6011936831996763
883cf2d5d3fffff,14,1,1.0,1.3230644458245828
883cf2d5d3fffff,16,1,1.0,1.4481188156959135
883cf2d5d3fffff,18,2,1.0,1.7360804898026472
883cf2d5d3fffff,19,1,2.0,2.271181701606943
883cf2d5d3fffff,21,1,1.0,1.786375408336386
883cf2d5d7fffff,2,2,1.0,2.0542198499133915
883cf2d5d7fffff,4,1,2.0,1.8395001227274532
883cf2d5d7fffff,9,1,1.0,2.05258871986251
883cf2d5d7fffff,14,1,1.0,1.3230644458245828
883cf2d5d7fffff,23,2,1.0,1.6904641836616734
883cf2d5dbfffff,8,1,1.0,1.5867511892580282
883cf2d5dbfffff,16,2,1.0,1.4481188156959135
883cf2d5dbfffff,18,1,2.0,1.5402494213401914
883cf2d5ddfffff,9,1,1.0,2.05258871986251
883cf2d5ddfffff,11,1,1.0,1.8432641783426655
